Titre,Annee_de_sortie,Duree,Genre,Realisateur,Note,Nombre_de_votants,Acteurs,Affiche,Recettes
Graduation,2016,128,"['Crime', 'Drama']",Cristian Mungiu,7.3,14504.0,Mãlina Manovici,/oHczUfmNQIWgByK1GwyhA3H3ZbC.jpg,2015002.0
May God Save Us,2016,127,"['Crime', 'Drama', 'Thriller']",Rodrigo Sorogoyen,7.1,12008.0,Antonio de la Torre,/nTF8FzV5CgiH4Qi8YrF1Ef3w63U.jpg,1598584.0
May God Save Us,2016,127,"['Crime', 'Drama', 'Thriller']",Rodrigo Sorogoyen,7.1,12008.0,Roberto Álamo,/nTF8FzV5CgiH4Qi8YrF1Ef3w63U.jpg,1598584.0
May God Save Us,2016,127,"['Crime', 'Drama', 'Thriller']",Rodrigo Sorogoyen,7.1,12008.0,Javier Pereira,/nTF8FzV5CgiH4Qi8YrF1Ef3w63U.jpg,1598584.0
May God Save Us,2016,127,"['Crime', 'Drama', 'Thriller']",Rodrigo Sorogoyen,7.1,12008.0,Luis Zahera,/nTF8FzV5CgiH4Qi8YrF1Ef3w63U.jpg,1598584.0
Our Times,2015,134,"['Comedy', 'Romance']",Yu Shan Chen,7.3,5876.0,Vivian Sung,/c445M1xu2M0NlcFD9hMOOgsfYFD.jpg,82027760.0
Our Times,2015,134,"['Comedy', 'Romance']",Yu Shan Chen,7.3,5876.0,Talu Wang,/c445M1xu2M0NlcFD9hMOOgsfYFD.jpg,82027760.0
Our Times,2015,134,"['Comedy', 'Romance']",Yu Shan Chen,7.3,5876.0,Dino Lee,/c445M1xu2M0NlcFD9hMOOgsfYFD.jpg,82027760.0
Our Times,2015,134,"['Comedy', 'Romance']",Yu Shan Chen,7.3,5876.0,Dewi Chien,/c445M1xu2M0NlcFD9hMOOgsfYFD.jpg,82027760.0
Split,2016,117,"['Horror', 'Thriller']",M. Night Shyamalan,7.3,534759.0,James McAvoy,/lli31lYTFpvxVBeFHWoe5PMfW5s.jpg,278454358.0
Split,2016,117,"['Horror', 'Thriller']",M. Night Shyamalan,7.3,534759.0,Anya Taylor-Joy,/lli31lYTFpvxVBeFHWoe5PMfW5s.jpg,278454358.0
Split,2016,117,"['Horror', 'Thriller']",M. Night Shyamalan,7.3,534759.0,Haley Lu Richardson,/lli31lYTFpvxVBeFHWoe5PMfW5s.jpg,278454358.0
Split,2016,117,"['Horror', 'Thriller']",M. Night Shyamalan,7.3,534759.0,Jessica Sula,/lli31lYTFpvxVBeFHWoe5PMfW5s.jpg,278454358.0
24,2016,164,"['Action', 'Comedy', 'Drama']",Vikram K. Kumar,7.9,23551.0,Suriya,/8d8TTADw3p75Zr4ypNWD66oqUXI.jpg,15000000.0
24,2016,164,"['Action', 'Comedy', 'Drama']",Vikram K. Kumar,7.9,23551.0,Samantha Ruth Prabhu,/8d8TTADw3p75Zr4ypNWD66oqUXI.jpg,15000000.0
24,2016,164,"['Action', 'Comedy', 'Drama']",Vikram K. Kumar,7.9,23551.0,Nithya Menen,/8d8TTADw3p75Zr4ypNWD66oqUXI.jpg,15000000.0
24,2016,164,"['Action', 'Comedy', 'Drama']",Vikram K. Kumar,7.9,23551.0,Saranya Ponvannan,/8d8TTADw3p75Zr4ypNWD66oqUXI.jpg,15000000.0
Visaaranai,2015,117,"['Crime', 'Drama', 'Thriller']",Vetrimaaran,8.5,11706.0,Dinesh,/dt8NPHvuGki657VxYk3hErOb2B2.jpg,1600000.0
Visaaranai,2015,117,"['Crime', 'Drama', 'Thriller']",Vetrimaaran,8.5,11706.0,Samuthirakani,/dt8NPHvuGki657VxYk3hErOb2B2.jpg,1600000.0
Visaaranai,2015,117,"['Crime', 'Drama', 'Thriller']",Vetrimaaran,8.5,11706.0,Anandhi,/dt8NPHvuGki657VxYk3hErOb2B2.jpg,1600000.0
Visaaranai,2015,117,"['Crime', 'Drama', 'Thriller']",Vetrimaaran,8.5,11706.0,Murugadass,/dt8NPHvuGki657VxYk3hErOb2B2.jpg,1600000.0
Bhale Bhale Magadivoy,2015,137,"['Comedy', 'Romance']",Maruthi Dasari,7.7,4079.0,Nani,/fa2Nv68gcmgZJbKCJV5T45fwA8P.jpg,8300000.0
Bhale Bhale Magadivoy,2015,137,"['Comedy', 'Romance']",Maruthi Dasari,7.7,4079.0,Lavanya Tripathi,/fa2Nv68gcmgZJbKCJV5T45fwA8P.jpg,8300000.0
Bhale Bhale Magadivoy,2015,137,"['Comedy', 'Romance']",Maruthi Dasari,7.7,4079.0,Murli Sharma,/fa2Nv68gcmgZJbKCJV5T45fwA8P.jpg,8300000.0
Bhale Bhale Magadivoy,2015,137,"['Comedy', 'Romance']",Maruthi Dasari,7.7,4079.0,V.K. Naresh,/fa2Nv68gcmgZJbKCJV5T45fwA8P.jpg,8300000.0
The Square,2017,151,"['Comedy', 'Drama']",Ruben Östlund,7.1,75125.0,Claes Bang,/pefcv5VNspSK4Dt8doei5bJmmln.jpg,9494535.0
The Square,2017,151,"['Comedy', 'Drama']",Ruben Östlund,7.1,75125.0,Elisabeth Moss,/pefcv5VNspSK4Dt8doei5bJmmln.jpg,9494535.0
The Square,2017,151,"['Comedy', 'Drama']",Ruben Östlund,7.1,75125.0,Dominic West,/pefcv5VNspSK4Dt8doei5bJmmln.jpg,9494535.0
The Square,2017,151,"['Comedy', 'Drama']",Ruben Östlund,7.1,75125.0,Terry Notary,/pefcv5VNspSK4Dt8doei5bJmmln.jpg,9494535.0
"Three Billboards Outside Ebbing, Missouri",2017,115,"['Comedy', 'Crime', 'Drama']",Martin McDonagh,8.1,540572.0,Frances McDormand,/pZRhqJj0DBy4ghB7g6pU7MGHsWJ.jpg,160192031.0
"Three Billboards Outside Ebbing, Missouri",2017,115,"['Comedy', 'Crime', 'Drama']",Martin McDonagh,8.1,540572.0,Woody Harrelson,/pZRhqJj0DBy4ghB7g6pU7MGHsWJ.jpg,160192031.0
"Three Billboards Outside Ebbing, Missouri",2017,115,"['Comedy', 'Crime', 'Drama']",Martin McDonagh,8.1,540572.0,Sam Rockwell,/pZRhqJj0DBy4ghB7g6pU7MGHsWJ.jpg,160192031.0
"Three Billboards Outside Ebbing, Missouri",2017,115,"['Comedy', 'Crime', 'Drama']",Martin McDonagh,8.1,540572.0,Caleb Landry Jones,/pZRhqJj0DBy4ghB7g6pU7MGHsWJ.jpg,160192031.0
Get Out,2017,104,"['Horror', 'Mystery', 'Thriller']",Jordan Peele,7.8,670238.0,Daniel Kaluuya,/mE24wUCfjK8AoBBjaMjho7Rczr7.jpg,255407969.0
Get Out,2017,104,"['Horror', 'Mystery', 'Thriller']",Jordan Peele,7.8,670238.0,Allison Williams,/mE24wUCfjK8AoBBjaMjho7Rczr7.jpg,255407969.0
Get Out,2017,104,"['Horror', 'Mystery', 'Thriller']",Jordan Peele,7.8,670238.0,Bradley Whitford,/mE24wUCfjK8AoBBjaMjho7Rczr7.jpg,255407969.0
Get Out,2017,104,"['Horror', 'Mystery', 'Thriller']",Jordan Peele,7.8,670238.0,Catherine Keener,/mE24wUCfjK8AoBBjaMjho7Rczr7.jpg,255407969.0
Sicario: Day of the Soldado,2018,122,"['Action', 'Crime', 'Drama']",Stefano Sollima,7.1,161618.0,Benicio Del Toro,/msqWSQkU403cQKjQHnWLnugv7EY.jpg,75836683.0
Sicario: Day of the Soldado,2018,122,"['Action', 'Crime', 'Drama']",Stefano Sollima,7.1,161618.0,Josh Brolin,/msqWSQkU403cQKjQHnWLnugv7EY.jpg,75836683.0
Sicario: Day of the Soldado,2018,122,"['Action', 'Crime', 'Drama']",Stefano Sollima,7.1,161618.0,Isabela Merced,/msqWSQkU403cQKjQHnWLnugv7EY.jpg,75836683.0
Sicario: Day of the Soldado,2018,122,"['Action', 'Crime', 'Drama']",Stefano Sollima,7.1,161618.0,Jeffrey Donovan,/msqWSQkU403cQKjQHnWLnugv7EY.jpg,75836683.0
Two Is a Family,2016,118,"['Comedy', 'Drama']",Hugo Gélin,7.3,28087.0,Omar Sy,/aFgtdhuzgI2eqnIVWtRB03x3pnt.jpg,1447740.0
Two Is a Family,2016,118,"['Comedy', 'Drama']",Hugo Gélin,7.3,28087.0,Clémence Poésy,/aFgtdhuzgI2eqnIVWtRB03x3pnt.jpg,1447740.0
Two Is a Family,2016,118,"['Comedy', 'Drama']",Hugo Gélin,7.3,28087.0,Antoine Bertrand,/aFgtdhuzgI2eqnIVWtRB03x3pnt.jpg,1447740.0
Two Is a Family,2016,118,"['Comedy', 'Drama']",Hugo Gélin,7.3,28087.0,Ashley Walters,/aFgtdhuzgI2eqnIVWtRB03x3pnt.jpg,1447740.0
The Favourite,2018,119,"['Biography', 'Comedy', 'Drama']",Yorgos Lanthimos,7.5,214683.0,Olivia Colman,/cwBq0onfmeilU5xgqNNjJAMPfpw.jpg,95918706.0
The Favourite,2018,119,"['Biography', 'Comedy', 'Drama']",Yorgos Lanthimos,7.5,214683.0,Emma Stone,/cwBq0onfmeilU5xgqNNjJAMPfpw.jpg,95918706.0
The Favourite,2018,119,"['Biography', 'Comedy', 'Drama']",Yorgos Lanthimos,7.5,214683.0,Rachel Weisz,/cwBq0onfmeilU5xgqNNjJAMPfpw.jpg,95918706.0
The Favourite,2018,119,"['Biography', 'Comedy', 'Drama']",Yorgos Lanthimos,7.5,214683.0,Nicholas Hoult,/cwBq0onfmeilU5xgqNNjJAMPfpw.jpg,95918706.0
Papillon,2017,133,"['Adventure', 'Biography', 'Crime']",Michael Noer,7.2,82839.0,Charlie Hunnam,/ahF5c6vyP8HWMqIwlhecbRALkjq.jpg,10060903.0
Papillon,2017,133,"['Adventure', 'Biography', 'Crime']",Michael Noer,7.2,82839.0,Damijan Oklopdzic,/ahF5c6vyP8HWMqIwlhecbRALkjq.jpg,10060903.0
Papillon,2017,133,"['Adventure', 'Biography', 'Crime']",Michael Noer,7.2,82839.0,Christopher Fairbank,/ahF5c6vyP8HWMqIwlhecbRALkjq.jpg,10060903.0
Papillon,2017,133,"['Adventure', 'Biography', 'Crime']",Michael Noer,7.2,82839.0,Jason Ryan,/ahF5c6vyP8HWMqIwlhecbRALkjq.jpg,10060903.0
Ant-Man and the Wasp,2018,118,"['Action', 'Adventure', 'Comedy']",Peyton Reed,7.0,438421.0,Paul Rudd,/2mnK5VtjzYRWvQB1zLhZWtAJwzk.jpg,622674139.0
Ant-Man and the Wasp,2018,118,"['Action', 'Adventure', 'Comedy']",Peyton Reed,7.0,438421.0,Evangeline Lilly,/2mnK5VtjzYRWvQB1zLhZWtAJwzk.jpg,622674139.0
Ant-Man and the Wasp,2018,118,"['Action', 'Adventure', 'Comedy']",Peyton Reed,7.0,438421.0,Michael Peña,/2mnK5VtjzYRWvQB1zLhZWtAJwzk.jpg,622674139.0
Ant-Man and the Wasp,2018,118,"['Action', 'Adventure', 'Comedy']",Peyton Reed,7.0,438421.0,Walton Goggins,/2mnK5VtjzYRWvQB1zLhZWtAJwzk.jpg,622674139.0
Isle of Dogs,2018,101,"['Adventure', 'Animation', 'Comedy']",Wes Anderson,7.8,185570.0,Bryan Cranston,/c0nUX6Q1ZB0P2t1Jo6EeFSVnOGQ.jpg,64337744.0
Isle of Dogs,2018,101,"['Adventure', 'Animation', 'Comedy']",Wes Anderson,7.8,185570.0,Koyu Rankin,/c0nUX6Q1ZB0P2t1Jo6EeFSVnOGQ.jpg,64337744.0
Isle of Dogs,2018,101,"['Adventure', 'Animation', 'Comedy']",Wes Anderson,7.8,185570.0,Edward Norton,/c0nUX6Q1ZB0P2t1Jo6EeFSVnOGQ.jpg,64337744.0
Isle of Dogs,2018,101,"['Adventure', 'Animation', 'Comedy']",Wes Anderson,7.8,185570.0,Bob Balaban,/c0nUX6Q1ZB0P2t1Jo6EeFSVnOGQ.jpg,64337744.0
"Love, Simon",2018,110,"['Comedy', 'Drama']",Greg Berlanti,7.5,122782.0,Nick Robinson,/5YUYg5q7QfC4IoNwNUtiwdiYKPr.jpg,66316289.0
"Love, Simon",2018,110,"['Comedy', 'Drama']",Greg Berlanti,7.5,122782.0,Jennifer Garner,/5YUYg5q7QfC4IoNwNUtiwdiYKPr.jpg,66316289.0
"Love, Simon",2018,110,"['Comedy', 'Drama']",Greg Berlanti,7.5,122782.0,Josh Duhamel,/5YUYg5q7QfC4IoNwNUtiwdiYKPr.jpg,66316289.0
"Love, Simon",2018,110,"['Comedy', 'Drama']",Greg Berlanti,7.5,122782.0,Katherine Langford,/5YUYg5q7QfC4IoNwNUtiwdiYKPr.jpg,66316289.0
Rustom,2016,148,"['Crime', 'Drama', 'Thriller']",Tinu Suresh Desai,7.0,28049.0,Akshay Kumar,/xwf74VcrHu1etzOsRVx7nckPPLR.jpg,26309214.0
Rustom,2016,148,"['Crime', 'Drama', 'Thriller']",Tinu Suresh Desai,7.0,28049.0,Ileana D'Cruz,/xwf74VcrHu1etzOsRVx7nckPPLR.jpg,26309214.0
Rustom,2016,148,"['Crime', 'Drama', 'Thriller']",Tinu Suresh Desai,7.0,28049.0,Arjan Bajwa,/xwf74VcrHu1etzOsRVx7nckPPLR.jpg,26309214.0
Rustom,2016,148,"['Crime', 'Drama', 'Thriller']",Tinu Suresh Desai,7.0,28049.0,Esha Gupta,/xwf74VcrHu1etzOsRVx7nckPPLR.jpg,26309214.0
The Salesman,2016,124,"['Drama', 'Thriller']",Asghar Farhadi,7.7,63662.0,Taraneh Alidoosti,/z2AFU8rv7HmNosDvnVcMrG7OlVN.jpg,6953604.0
The Salesman,2016,124,"['Drama', 'Thriller']",Asghar Farhadi,7.7,63662.0,Shahab Hosseini,/z2AFU8rv7HmNosDvnVcMrG7OlVN.jpg,6953604.0
The Salesman,2016,124,"['Drama', 'Thriller']",Asghar Farhadi,7.7,63662.0,Babak Karimi,/z2AFU8rv7HmNosDvnVcMrG7OlVN.jpg,6953604.0
The Salesman,2016,124,"['Drama', 'Thriller']",Asghar Farhadi,7.7,63662.0,Mina Sadati,/z2AFU8rv7HmNosDvnVcMrG7OlVN.jpg,6953604.0
The Other Me,2016,101,"['Crime', 'Drama', 'Mystery']",Sotiris Tsafoulias,7.9,12278.0,Pigmalion Dadakaridis,/ziCrtoAeCDq2NqB2Yo2oBCwz5PE.jpg,371528.0
The Other Me,2016,101,"['Crime', 'Drama', 'Mystery']",Sotiris Tsafoulias,7.9,12278.0,Dimitris Katalifos,/ziCrtoAeCDq2NqB2Yo2oBCwz5PE.jpg,371528.0
The Other Me,2016,101,"['Crime', 'Drama', 'Mystery']",Sotiris Tsafoulias,7.9,12278.0,Manos Vakousis,/ziCrtoAeCDq2NqB2Yo2oBCwz5PE.jpg,371528.0
The Other Me,2016,101,"['Crime', 'Drama', 'Mystery']",Sotiris Tsafoulias,7.9,12278.0,Ioanna Kolliopoulou,/ziCrtoAeCDq2NqB2Yo2oBCwz5PE.jpg,371528.0
The Other Side of Hope,2017,100,"['Comedy', 'Drama']",Aki Kaurismäki,7.2,13085.0,Timo Torikka,/o7Vv7QOQEuHZNadsxEja07X86gM.jpg,1657449.0
The Other Side of Hope,2017,100,"['Comedy', 'Drama']",Aki Kaurismäki,7.2,13085.0,Sherwan Haji,/o7Vv7QOQEuHZNadsxEja07X86gM.jpg,1657449.0
The Other Side of Hope,2017,100,"['Comedy', 'Drama']",Aki Kaurismäki,7.2,13085.0,Sakari Kuosmanen,/o7Vv7QOQEuHZNadsxEja07X86gM.jpg,1657449.0
The Other Side of Hope,2017,100,"['Comedy', 'Drama']",Aki Kaurismäki,7.2,13085.0,Kaija Pakarinen,/o7Vv7QOQEuHZNadsxEja07X86gM.jpg,1657449.0
The Other Side of Hope,2017,100,"['Comedy', 'Drama']",Aki Kaurismäki,7.2,13085.0,Tuomari Nurmio,/o7Vv7QOQEuHZNadsxEja07X86gM.jpg,1657449.0
The Other Side of Hope,2017,100,"['Comedy', 'Drama']",Aki Kaurismäki,7.2,13085.0,Abdi Jama,/o7Vv7QOQEuHZNadsxEja07X86gM.jpg,1657449.0
The Other Side of Hope,2017,100,"['Comedy', 'Drama']",Aki Kaurismäki,7.2,13085.0,Antti Virmavirta,/o7Vv7QOQEuHZNadsxEja07X86gM.jpg,1657449.0
Paterson,2016,118,"['Comedy', 'Drama', 'Romance']",Jim Jarmusch,7.3,87073.0,Adam Driver,/AuJ1ZlfqwuAr9H5Qr1U9KILylse.jpg,2152738.0
Paterson,2016,118,"['Comedy', 'Drama', 'Romance']",Jim Jarmusch,7.3,87073.0,Golshifteh Farahani,/AuJ1ZlfqwuAr9H5Qr1U9KILylse.jpg,2152738.0
Paterson,2016,118,"['Comedy', 'Drama', 'Romance']",Jim Jarmusch,7.3,87073.0,Nellie,/AuJ1ZlfqwuAr9H5Qr1U9KILylse.jpg,2152738.0
Paterson,2016,118,"['Comedy', 'Drama', 'Romance']",Jim Jarmusch,7.3,87073.0,Rizwan Manji,/AuJ1ZlfqwuAr9H5Qr1U9KILylse.jpg,2152738.0
See You Up There,2017,117,"['Comedy', 'Crime', 'Drama']",Albert Dupontel,7.4,10671.0,Nahuel Pérez Biscayart,/pkO5YoznMR9neuHVzhxHK9JJpAj.jpg,15100000.0
See You Up There,2017,117,"['Comedy', 'Crime', 'Drama']",Albert Dupontel,7.4,10671.0,Albert Dupontel,/pkO5YoznMR9neuHVzhxHK9JJpAj.jpg,15100000.0
See You Up There,2017,117,"['Comedy', 'Crime', 'Drama']",Albert Dupontel,7.4,10671.0,Laurent Lafitte,/pkO5YoznMR9neuHVzhxHK9JJpAj.jpg,15100000.0
See You Up There,2017,117,"['Comedy', 'Crime', 'Drama']",Albert Dupontel,7.4,10671.0,Niels Arestrup,/pkO5YoznMR9neuHVzhxHK9JJpAj.jpg,15100000.0
Maalik,2016,155,"['Action', 'Crime', 'Drama']",Ashir Azeem,7.9,3857.0,Ashir Azeem,/v0e3kYp1xvgrEvZw6Z0rOFDJkBD.jpg,520000.0
Maalik,2016,155,"['Action', 'Crime', 'Drama']",Ashir Azeem,7.9,3857.0,Farhan Ali Agha,/v0e3kYp1xvgrEvZw6Z0rOFDJkBD.jpg,520000.0
Maalik,2016,155,"['Action', 'Crime', 'Drama']",Ashir Azeem,7.9,3857.0,Hassan Niazi,/v0e3kYp1xvgrEvZw6Z0rOFDJkBD.jpg,520000.0
Maalik,2016,155,"['Action', 'Crime', 'Drama']",Ashir Azeem,7.9,3857.0,Sajid Hasan,/v0e3kYp1xvgrEvZw6Z0rOFDJkBD.jpg,520000.0
Tickled,2016,92,"['Crime', 'Documentary', 'Mystery']",Non renseigné,7.5,20109.0,Non renseigné,/qxUbPwyhzNEyUZYOZm6t8yYSQf.jpg,923000.0
Neerja,2016,122,"['Biography', 'Drama', 'Thriller']",Ram Madhvani,7.6,23514.0,Sonam Kapoor,/alDRJWHI1TfqB9ev6cMbVE5P92x.jpg,17618280.0
Neerja,2016,122,"['Biography', 'Drama', 'Thriller']",Ram Madhvani,7.6,23514.0,Shabana Azmi,/alDRJWHI1TfqB9ev6cMbVE5P92x.jpg,17618280.0
Neerja,2016,122,"['Biography', 'Drama', 'Thriller']",Ram Madhvani,7.6,23514.0,Yogendra Tikku,/alDRJWHI1TfqB9ev6cMbVE5P92x.jpg,17618280.0
Neerja,2016,122,"['Biography', 'Drama', 'Thriller']",Ram Madhvani,7.6,23514.0,Abrar Zahoor,/alDRJWHI1TfqB9ev6cMbVE5P92x.jpg,17618280.0
6.9 on the Richter Scale,2016,117,['Comedy'],Nae Caranfil,7.4,1469.0,Laurentiu Bãnescu,/abFpALrtrVJ8JmHGKaXRx7SYjDo.jpg,105000.0
6.9 on the Richter Scale,2016,117,['Comedy'],Nae Caranfil,7.4,1469.0,Maria Obretin,/abFpALrtrVJ8JmHGKaXRx7SYjDo.jpg,105000.0
6.9 on the Richter Scale,2016,117,['Comedy'],Nae Caranfil,7.4,1469.0,Teodor Corban,/abFpALrtrVJ8JmHGKaXRx7SYjDo.jpg,105000.0
6.9 on the Richter Scale,2016,117,['Comedy'],Nae Caranfil,7.4,1469.0,Maria Simona Arsu,/abFpALrtrVJ8JmHGKaXRx7SYjDo.jpg,105000.0
After the Storm,2016,118,"['Comedy', 'Drama']",Kore-eda Hirokazu,7.4,12385.0,Hiroshi Abe,/uwpBfqI1xPkSWD5PYlwypoBIkpz.jpg,272132.0
After the Storm,2016,118,"['Comedy', 'Drama']",Kore-eda Hirokazu,7.4,12385.0,Yôko Maki,/uwpBfqI1xPkSWD5PYlwypoBIkpz.jpg,272132.0
After the Storm,2016,118,"['Comedy', 'Drama']",Kore-eda Hirokazu,7.4,12385.0,Satomi Kobayashi,/uwpBfqI1xPkSWD5PYlwypoBIkpz.jpg,272132.0
After the Storm,2016,118,"['Comedy', 'Drama']",Kore-eda Hirokazu,7.4,12385.0,Lily Franky,/uwpBfqI1xPkSWD5PYlwypoBIkpz.jpg,272132.0
Marshall,2017,118,"['Biography', 'Crime', 'Drama']",Reginald Hudlin,7.3,26089.0,Chadwick Boseman,/2KfdXsXTCbMie0wB1mSmIX60C2F.jpg,10051659.0
Marshall,2017,118,"['Biography', 'Crime', 'Drama']",Reginald Hudlin,7.3,26089.0,Josh Gad,/2KfdXsXTCbMie0wB1mSmIX60C2F.jpg,10051659.0
Marshall,2017,118,"['Biography', 'Crime', 'Drama']",Reginald Hudlin,7.3,26089.0,Kate Hudson,/2KfdXsXTCbMie0wB1mSmIX60C2F.jpg,10051659.0
Marshall,2017,118,"['Biography', 'Crime', 'Drama']",Reginald Hudlin,7.3,26089.0,Sterling K. Brown,/2KfdXsXTCbMie0wB1mSmIX60C2F.jpg,10051659.0
Action Hero Biju,2016,144,"['Action', 'Comedy', 'Thriller']",Abrid Shine,7.6,4196.0,Nivin Pauly,/nQFi62nYw8CISzV0US6sb7v324v.jpg,2500000.0
Action Hero Biju,2016,144,"['Action', 'Comedy', 'Thriller']",Abrid Shine,7.6,4196.0,Anu Emmanuel,/nQFi62nYw8CISzV0US6sb7v324v.jpg,2500000.0
Action Hero Biju,2016,144,"['Action', 'Comedy', 'Thriller']",Abrid Shine,7.6,4196.0,Devi Ajith,/nQFi62nYw8CISzV0US6sb7v324v.jpg,2500000.0
Action Hero Biju,2016,144,"['Action', 'Comedy', 'Thriller']",Abrid Shine,7.6,4196.0,Binoy Antony,/nQFi62nYw8CISzV0US6sb7v324v.jpg,2500000.0
Pat & Mat,2014,79,"['Adventure', 'Animation', 'Comedy']",Marek Benes,7.2,326.0,Non renseigné,/w1kQhDLXuREaxl38MKTix6Im2C9.jpg,296000.0
Actor in Law,2016,116,"['Comedy', 'Drama', 'Romance']",Nabeel Qureshi,7.5,2793.0,Mehwish Hayat,/1EmBwDBXCJlfmcYNUUa7lJdBlvs.jpg,4800000.0
Actor in Law,2016,116,"['Comedy', 'Drama', 'Romance']",Nabeel Qureshi,7.5,2793.0,Fahad Mustafa,/1EmBwDBXCJlfmcYNUUa7lJdBlvs.jpg,4800000.0
